Q_id,Id,CreationDate,ParentId
63645357,63684465,2020-09-01 08:58:33,63645357
63645357,63703745,2020-09-02 10:35:27,63645357
63645357,64471308,2020-10-21 20:29:21,63645357
62780158,62890349,2020-07-14 07:46:50,62780158
46704352,46722223,2017-10-13 03:44:45,46704352
46704352,50496721,2018-05-23 20:10:57,46704352
53584246,53647158,2018-12-06 08:16:03,53584246
57299674,57304924,2019-08-01 08:34:19,57299674
57299674,57310806,2019-08-01 13:59:55,57299674
57299674,62642361,2020-06-29 16:15:46,57299674
64745900,64746179,2020-11-09 05:12:15,64745900
64348369,64795969,2020-11-12 00:02:10,64348369
62439514,62439908,2020-06-17 23:22:54,62439514
62439514,62440097,2020-06-17 23:43:39,62439514
61827738,61828142,2020-05-15 20:51:50,61827738
63005606,63006152,2020-07-21 01:39:52,63005606
56761865,56762043,2019-06-25 21:09:50,56761865
56761865,56762051,2019-06-25 21:10:25,56761865
62067849,62073916,2020-05-28 20:26:32,62067849
62067849,63324681,2020-08-09 09:29:33,62067849
62067849,64102679,2020-09-28 12:58:47,62067849
50161411,50161983,2018-05-03 18:47:09,50161411
50161411,55275146,2019-03-21 06:50:55,50161411
49878836,49905600,2018-04-18 17:24:18,49878836
49878836,49919553,2018-04-19 11:06:18,49878836
49878836,49944604,2018-04-20 15:02:13,49878836
53106369,53574334,2018-12-01 19:30:00,53106369
64452065,64464180,2020-10-21 13:04:02,64452065
62629114,62631687,2020-06-29 05:20:28,62629114
62629114,62632857,2020-06-29 07:04:04,62629114
62629114,62654553,2020-06-30 09:41:06,62629114
61914525,61914846,2020-05-20 13:50:36,61914525
61914525,63490808,2020-08-19 15:56:46,61914525
64761518,64769426,2020-11-10 13:01:33,64761518
64997817,65003642,2020-11-25 11:19:12,64997817
61704416,61704663,2020-05-09 22:32:42,61704416
62726792,62730865,2020-07-04 15:15:52,62726792
56116270,56871215,2019-07-03 13:23:58,56116270
62443806,63810244,2020-09-09 11:02:20,62443806
63927648,63931158,2020-09-17 04:12:31,63927648
54928638,54936925,2019-03-01 02:00:30,54928638
61213493,61256625,2020-04-16 17:44:50,61213493
58454157,58456379,2019-10-18 18:28:43,58454157
57116878,57129493,2019-07-21 00:10:08,57116878
50541672,50543086,2018-05-26 13:05:10,50541672
63541681,64600632,2020-10-29 23:29:57,63541681
54387659,54387795,2019-01-27 11:49:07,54387659
54387659,59641331,2020-01-08 07:34:08,54387659
52710878,52722963,2018-10-09 14:02:33,52710878
52710878,59333492,2019-12-14 08:23:44,52710878
59582663,59583898,2020-01-03 18:57:41,59582663
61419136,61473586,2020-04-28 05:59:43,61419136
60205829,60225098,2020-02-14 11:05:31,60205829
59023201,59023290,2019-11-24 23:03:06,59023201
63788527,63795802,2020-09-08 14:14:14,63788527
63788527,64795850,2020-11-11 23:45:37,63788527
62279080,62279948,2020-06-09 10:02:53,62279080
54261892,54314282,2019-01-22 18:18:23,54261892
44843033,44954311,2017-07-06 16:23:51,44843033
64646903,64717453,2020-11-06 15:32:12,64646903
59621736,59623857,2020-01-07 07:20:14,59621736
50425739,50425967,2018-05-19 13:47:28,50425739
50425739,56657615,2019-06-18 22:02:21,50425739
62223840,62481110,2020-06-20 02:54:50,62223840
62953477,63008289,2020-07-21 06:00:37,62953477
64615990,64616091,2020-10-30 21:36:21,64615990
61964672,61966140,2020-05-23 01:04:11,61964672
49232441,49232727,2018-03-12 10:14:53,49232441
57725608,57725985,2019-08-30 11:34:25,57725608
