,Q_id_x,Q_create_time,View_count,Comment_count,Score,Answer_count,Accepted_Answer_id,Answer_tup,First_ans_time,First_acc_ans_time,Duration_ans,Duration_acc_ans
84,52317407,2018-09-13 15:49:57,8236,2,7,2,52344021.0,"[(52339908.0, '2018-09-14 22:26:28'), (52344021.0, '2018-09-15 10:56:10')]",2018-09-14 22:26:28,2018-09-15 10:56:10,30.60861111111111,43.103611111111114
85,52455658,2018-09-22 10:13:56,123,1,0,1,52457885.0,"[(52457885.0, '2018-09-22 14:57:18')]",2018-09-22 14:57:18,2018-09-22 14:57:18,4.722777777777778,4.722777777777778
86,52547157,2018-09-28 01:40:08,1049,2,0,1,,"[(52567101.0, '2018-09-29 09:42:48')]",2018-09-29 09:42:48,,32.044444444444444,
87,52570007,2018-09-29 15:48:31,1045,0,2,2,52572725.0,"[(52572725.0, '2018-09-29 21:30:50'), (52603984.0, '2018-10-02 07:45:13')]",2018-09-29 21:30:50,2018-09-29 21:30:50,5.705277777777778,5.705277777777778
88,52615296,2018-10-02 19:41:01,4921,6,0,2,,"[(52620282.0, '2018-10-03 05:34:11'), (54258600.0, '2019-01-18 17:11:42')]",2018-10-03 05:34:11,,9.886111111111111,
89,52710878,2018-10-08 22:25:38,1057,0,0,2,,"[(52722963.0, '2018-10-09 14:02:33'), (59333492.0, '2019-12-14 08:23:44')]",2018-10-09 14:02:33,,15.615277777777777,
90,52731782,2018-10-10 02:32:56,6033,2,1,1,,"[(58890075.0, '2019-11-16 11:10:49')]",2019-11-16 11:10:49,,9656.631388888889,
91,52782864,2018-10-12 15:40:18,1665,1,0,1,52845257.0,"[(52845257.0, '2018-10-16 23:23:34')]",2018-10-16 23:23:34,2018-10-16 23:23:34,103.72111111111111,103.72111111111111
92,52815264,2018-10-15 11:02:35,6522,0,1,1,52815644.0,"[(52815644.0, '2018-10-15 11:22:57')]",2018-10-15 11:22:57,2018-10-15 11:22:57,0.33944444444444444,0.33944444444444444
93,52969995,2018-10-24 13:15:39,339,0,2,1,52989641.0,"[(52989641.0, '2018-10-25 12:47:06')]",2018-10-25 12:47:06,2018-10-25 12:47:06,23.524166666666666,23.524166666666666
94,53032586,2018-10-28 14:30:39,8235,0,5,2,53035016.0,"[(53032985.0, '2018-10-28 15:12:50'), (53035016.0, '2018-10-28 18:55:46')]",2018-10-28 15:12:50,2018-10-28 18:55:46,0.7030555555555555,4.418611111111111
95,53036403,2018-10-28 21:50:26,667,2,0,1,,"[(53057552.0, '2018-10-30 04:42:05')]",2018-10-30 04:42:05,,30.860833333333332,
96,53106369,2018-11-01 17:29:10,237,0,1,1,,"[(53574334.0, '2018-12-01 19:30:00')]",2018-12-01 19:30:00,,722.0138888888889,
97,53186736,2018-11-07 09:34:47,5719,0,7,1,53189865.0,"[(53189865.0, '2018-11-07 12:54:55')]",2018-11-07 12:54:55,2018-11-07 12:54:55,3.3355555555555556,3.3355555555555556
98,53201921,2018-11-08 05:15:54,1456,0,0,1,53202025.0,"[(53202025.0, '2018-11-08 05:30:54')]",2018-11-08 05:30:54,2018-11-08 05:30:54,0.25,0.25
99,53268442,2018-11-12 18:58:23,7231,0,2,3,,"[(53325110.0, '2018-11-15 17:39:59'), (55532605.0, '2019-04-05 09:47:01'), (58383294.0, '2019-10-14 19:56:48')]",2018-11-15 17:39:59,,70.69333333333333,
100,53300965,2018-11-14 13:07:16,1412,2,5,3,,"[(54670454.0, '2019-02-13 12:40:50'), (58861719.0, '2019-11-14 16:40:16'), (62183730.0, '2020-06-03 22:25:24')]",2019-02-13 12:40:50,,2183.5594444444446,
101,53416833,2018-11-21 16:44:52,5933,0,0,1,53420966.0,"[(53420966.0, '2018-11-21 21:52:05')]",2018-11-21 21:52:05,2018-11-21 21:52:05,5.120277777777778,5.120277777777778
102,53421999,2018-11-21 23:44:12,3216,0,4,4,54415604.0,"[(54415604.0, '2019-01-29 07:09:33'), (57296594.0, '2019-07-31 18:02:58'), (61631860.0, '2020-05-06 09:33:30'), (64541903.0, '2020-10-26 17:16:14')]",2019-01-29 07:09:33,2019-01-29 07:09:33,1639.4225,1639.4225
103,53500838,2018-11-27 13:29:22,3234,0,1,1,53501763.0,"[(53501763.0, '2018-11-27 14:20:20')]",2018-11-27 14:20:20,2018-11-27 14:20:20,0.8494444444444444,0.8494444444444444
104,53530810,2018-11-29 02:04:18,3992,1,2,1,,"[(55720103.0, '2019-04-17 04:49:11')]",2019-04-17 04:49:11,,3338.7480555555558,
105,53538138,2018-11-29 11:35:43,1006,0,1,1,53539183.0,"[(53539183.0, '2018-11-29 12:33:21')]",2018-11-29 12:33:21,2018-11-29 12:33:21,0.9605555555555556,0.9605555555555556
106,53544901,2018-11-29 17:51:51,4867,0,6,1,53545699.0,"[(53545699.0, '2018-11-29 18:49:03')]",2018-11-29 18:49:03,2018-11-29 18:49:03,0.9533333333333334,0.9533333333333334
107,53578605,2018-12-02 08:22:14,485,2,4,1,,"[(59365634.0, '2019-12-16 23:26:45')]",2019-12-16 23:26:45,,9111.075277777778,
108,53584246,2018-12-02 20:19:26,410,1,0,1,,"[(53647158.0, '2018-12-06 08:16:03')]",2018-12-06 08:16:03,,83.94361111111111,
109,53586245,2018-12-03 01:13:45,1220,7,2,1,53593936.0,"[(53593936.0, '2018-12-03 12:32:48')]",2018-12-03 12:32:48,2018-12-03 12:32:48,11.3175,11.3175
110,53588623,2018-12-03 06:35:18,5508,0,2,1,53592537.0,"[(53592537.0, '2018-12-03 11:07:23')]",2018-12-03 11:07:23,2018-12-03 11:07:23,4.534722222222222,4.534722222222222
111,53682045,2018-12-08 11:25:35,455,1,0,1,,"[(53682939.0, '2018-12-08 13:21:41')]",2018-12-08 13:21:41,,1.935,
112,53689183,2018-12-09 03:42:36,99,0,-2,1,,"[(53689223.0, '2018-12-09 03:52:04')]",2018-12-09 03:52:04,,0.15777777777777777,
113,53710313,2018-12-10 17:01:26,1396,4,0,1,53710777.0,"[(53710777.0, '2018-12-10 17:34:55')]",2018-12-10 17:34:55,2018-12-10 17:34:55,0.5580555555555555,0.5580555555555555
114,53743498,2018-12-12 12:54:19,1191,11,0,1,53745208.0,"[(53745208.0, '2018-12-12 14:27:50')]",2018-12-12 14:27:50,2018-12-12 14:27:50,1.5586111111111112,1.5586111111111112
115,53794900,2018-12-15 16:08:00,476,0,0,1,53795809.0,"[(53795809.0, '2018-12-15 17:56:51')]",2018-12-15 17:56:51,2018-12-15 17:56:51,1.8141666666666667,1.8141666666666667
116,53879727,2018-12-21 05:41:34,11588,2,13,3,53881868.0,"[(53881868.0, '2018-12-21 09:04:21'), (54231966.0, '2019-01-17 08:42:51'), (56585850.0, '2019-06-13 17:35:19')]",2018-12-21 09:04:21,2018-12-21 09:04:21,3.379722222222222,3.379722222222222
